path,label
/Adenocarcinoma/GTXC2015344-2-400-004.png,0
/Adenocarcinoma/GT2012508-3-400-005.png,0
/Polyp/GTXC2110507-1-400-009.png,4
/Low-grade IN/GTXC2110125-1-400-003.png,2
/Adenocarcinoma/GTxc2012990-1-400-002.png,0
/Low-grade IN/GTxc2014136-1-400-001.png,2
/High-grade IN/GTDC2102641-1-400-002.png,1
/Low-grade IN/GTXC2012096-2-400-005.png,2
/Polyp/GTXC2100737-1-400-004.png,4
/Adenocarcinoma/GTXC2013386-1-400-005.png,0
/Normal/GTDC2100796-1-400-001.png,3
/Polyp/GTxc2014077-1-400-006.png,4
/Adenocarcinoma/GT2013132-1-400-004.png,0
/Adenocarcinoma/GTxc2013496-3-400-001.png,0
/Adenocarcinoma/GTxc2012996-1-400-010.png,0
/High-grade IN/GTXC2110128-2-400-004.png,1
/Adenocarcinoma/GT2013152-2-400-003.png,0
/Adenocarcinoma/GT2012468-1-400-002.png,0
/Serrated adenoma/GTXC2100732-1-400-002.png,5
/Low-grade IN/GTXC2014146-2-400-005.png,2
/Adenocarcinoma/GTxc2012888-1-400-023.png,0
/Adenocarcinoma/GTxc2014144-4-400-003.png,0
/Low-grade IN/GTxc2012982-1-400-007.png,2
/Adenocarcinoma/GT2016867-1-400-002.png,0
/Polyp/GT2106134-1-400-001.png,4
/Adenocarcinoma/GTXC2015362-9-400-005.png,0
/High-grade IN/GT2016780-1-400-002.png,1
/High-grade IN/GT2012156-2-400-006.png,1
/Polyp/GTxc2012476-1-400-002.png,4
/Low-grade IN/GTxc2013400-1-400-003.png,2
/Polyp/GTXC2014184-1-400-004.png,4
/Adenocarcinoma/GTxc2012888-1-400-001.png,0
/Adenocarcinoma/GTXC2015349-2-400-009.png,0
/Normal/GT2000000-1-400-003.png,3
/Low-grade IN/GTxc2012967-1-400-001.png,2
/Polyp/GT2012237-1-400-005.png,4
/Adenocarcinoma/GT2012468-1-400-003.png,0
/Adenocarcinoma/GTxc2012902-1-400-001.png,0
/Adenocarcinoma/GT2016885-3-400-001.png,0
/High-grade IN/GT2100093-4-400-003.png,1
/Adenocarcinoma/GT2001837-1-400-002.png,0
/Adenocarcinoma/GT2014667-1-400-003.png,0
/Low-grade IN/GTXC2015383-1-400-001.png,2
/Adenocarcinoma/GTXC2102280-1-400-005.png,0
/Normal/GTxc2012827-1-400-001.png,3
/Low-grade IN/GTxc2012986-9-400-002.png,2
/Adenocarcinoma/GTxc2013010-1-400-001.png,0
/Low-grade IN/GT2001822-1-400-001.png,2
/Low-grade IN/GTxc2014106-1-400-008.png,2
/Polyp/GTxc2110172-1-400-002.png,4
/Adenocarcinoma/GT2014666-1-400-004.png,0
/Adenocarcinoma/GT2012358-2-400-010.png,0
/Adenocarcinoma/GTxc2013496-4-400-002.png,0
/Adenocarcinoma/GTxc2012888-1-400-012.png,0
/Polyp/GTXC2110491-3-400-003.png,4
/Polyp/GTXC2015335-1-400-003.png,4
/High-grade IN/GTxc2012996-4-400-001.png,1
/Adenocarcinoma/GT2012329-1-400-016.png,0
/Low-grade IN/GTxc2013434-1-400-003.png,2
/Low-grade IN/GT2016860-2-400-001.png,2
/Low-grade IN/GTxc2012829-1-400-004.png,2
/High-grade IN/GTxc2013501-3-400-002.png,1
/Polyp/GTXC2110181-1-400-005.png,4
/Adenocarcinoma/GTxc2012822-1-400-005.png,0
/Adenocarcinoma/GTxc2013450-1-400-004.png,0
/Polyp/GT2012358-1-400-003.png,4
/Adenocarcinoma/GTxc2012996-1-400-005.png,0
/Polyp/GT2012358-1-400-002.png,4
/Adenocarcinoma/GTxc2012888-1-400-015.png,0
/Adenocarcinoma/GT2014822-1-400-003.png,0
/Low-grade IN/GTxc2110176-2-400-001.png,2
/Low-grade IN/GTxc2012827-2-400-003.png,2
/Adenocarcinoma/GT2014822-1-400-002.png,0
/Polyp/GT2017275-1-400-001.png,4
/Polyp/GTXC2110529-3-400-002.png,4
/Low-grade IN/GTxc2012829-1-400-001.png,2
/Low-grade IN/GTxc2012967-1-400-008.png,2
/Serrated adenoma/GTXC2014129-2-400-003.png,5
/Low-grade IN/GTxc2013400-2-400-006.png,2
/Adenocarcinoma/GTXC2015362-9-400-007.png,0
/Adenocarcinoma/GTxc2013512-1-400-022.png,0
/Low-grade IN/GTxc2014106-1-400-005.png,2
/Adenocarcinoma/GTXC2015362-9-400-004.png,0
/Low-grade IN/GTXC2014192-1-400-004.png,2
/Low-grade IN/GT2100144-1-400-003.png,2
/Adenocarcinoma/GTxc2012436-2-400-003.png,0
/Serrated adenoma/GTXC2014129-4-400-003.png,5
/Low-grade IN/GTxc2012921-1-400-002.png,2
/Adenocarcinoma/GTDC2100277-1-400-002.png,0
/Polyp/GTXC2015381-1-400-001.png,4
/Polyp/GTxc2013458-1-400-001.png,4
/Polyp/GTxc2012958-1-400-001.png,4
/Normal/GT2017148-2-400-003.png,3
/Low-grade IN/GTxc2013946-1-400-001.png,2
/High-grade IN/GT2012149-3-400-001.png,1
/Low-grade IN/GTxc2012982-1-400-006.png,2
/Low-grade IN/GTxc2012921-1-400-001.png,2
/Adenocarcinoma/GTxc2013512-1-400-007.png,0
/Low-grade IN/GTxc2012930-1-400-002.png,2
/Low-grade IN/GTXC2014194-2-400-001.png,2
/Adenocarcinoma/GTXC2013386-1-400-008.png,0
/Adenocarcinoma/GT2016848-1-400-001.png,0
/Adenocarcinoma/GTxc2013512-2-400-005.png,0
/Adenocarcinoma/GTXC2015371-1-400-005.png,0
/Serrated adenoma/GTXC2014129-3-400-002.png,5
/Adenocarcinoma/GT2012329-1-400-008.png,0
/Low-grade IN/GT2017994-1-400-001.png,2
/Low-grade IN/GTXC2100708-1-400-005.png,2
/Adenocarcinoma/GT2012358-2-400-003.png,0
/Adenocarcinoma/GTxc2012946-2-400-009.png,0
/Low-grade IN/GTXC2014194-1-400-001.png,2
/Low-grade IN/GTXC2015362-6-400-002.png,2
/Low-grade IN/GTXC2014144-2-400-001.png,2
/Adenocarcinoma/GTxc2013512-1-400-021.png,0
/Adenocarcinoma/GTxc2013512-1-400-010.png,0
/Low-grade IN/GTXC2012096-2-400-007.png,2
/High-grade IN/GT2012275-4-400-004.png,1
/Adenocarcinoma/GT2016841-3-400-001.png,0
/Adenocarcinoma/GT2012336-1-400-007.png,0
/Polyp/GT2001818-1-400-001.png,4
/Adenocarcinoma/GTxc2013496-3-400-005.png,0
/Adenocarcinoma/GT2014662-2-400-002.png,0
/High-grade IN/GTXC2110128-3-400-001.png,1
/Low-grade IN/GT1815563-1-400-001.png,2
/Low-grade IN/GTxc2012930-1-400-004.png,2
/Adenocarcinoma/GT2013151-1-400-001.png,0
/High-grade IN/GTXC2110135-3-400-003.png,1
/Adenocarcinoma/GTxc2012946-2-400-005.png,0
/Adenocarcinoma/GT2014665-4-400-001.png,0
/Adenocarcinoma/GTxc2013496-3-400-002.png,0
/Low-grade IN/GTxc2014094-1-400-004.png,2
/Polyp/GTXC2012114-1-400-002.png,4
/Low-grade IN/GTXC2100184-1-400-003.png,2
/Low-grade IN/GT2012197-2-400-006.png,2
/Adenocarcinoma/GTXC2102280-1-400-004.png,0
/Low-grade IN/GTxc2014106-1-400-003.png,2
/Adenocarcinoma/GT2012508-3-400-003.png,0
/Adenocarcinoma/GTXC2015349-2-400-004.png,0
/Adenocarcinoma/GTxc2014131-1-400-005.png,0
/Adenocarcinoma/GT2016827-1-400-001.png,0
/Low-grade IN/GT2001804-1-400-001.png,2
/Adenocarcinoma/GTxc2012888-1-400-004.png,0
/Polyp/GTXC2110491-1-400-005.png,4
/Low-grade IN/GTxc2012915-1-400-005.png,2
/Polyp/GTXC2100772-1-400-002.png,4
/Adenocarcinoma/GT2013118-1-400-001.png,0
/Adenocarcinoma/GT2016885-2-400-002.png,0
/Serrated adenoma/GTXC2014129-4-400-002.png,5
/Adenocarcinoma/GT2012118-1-400-005.png,0
/Adenocarcinoma/GT2012525-1-400-003.png,0
/Adenocarcinoma/GT2001837-1-400-003.png,0
/Low-grade IN/GTXC2100476-1-400-001.png,2
/Adenocarcinoma/GTxc2012996-1-400-002.png,0
/Adenocarcinoma/GT2014662-3-400-002.png,0
/Adenocarcinoma/GT2012525-1-400-002.png,0
/Polyp/GT2012173-1-400-004.png,4
/Adenocarcinoma/GT2012219-1-400-002.png,0
/Low-grade IN/GTxc2012468-2-400-003.png,2
/Low-grade IN/GTxc2013400-2-400-002.png,2
/Low-grade IN/GTxc2013439-1-400-002.png,2
/Low-grade IN/GTXC2015335-3-400-003.png,2
/Normal/GT2000000-1-400-004.png,3
/Adenocarcinoma/GT2016893-1-400-003.png,0
/Adenocarcinoma/GTxc2012996-2-400-002.png,0
/Low-grade IN/GTDC2101366-1-400-004.png,2
/Normal/GT2013128-3-400-001.png,3
/Polyp/GTXC2110530-1-400-017.png,4
/Polyp/GTXC2100798-1-400-007.png,4
/Adenocarcinoma/GTxc2013450-1-400-006.png,0
/Polyp/GTXC2015335-7-400-004.png,4
/High-grade IN/GTxc2013987-3-400-003.png,1
/Low-grade IN/GTxc2012967-1-400-007.png,2
/Polyp/GTXC2100714-1-400-004.png,4
/Low-grade IN/GTXC2014173-1-400-002.png,2
/Low-grade IN/GTDC2013013-2-400-001.png,2
/High-grade IN/GTxc2014131-2-400-002.png,1
/Low-grade IN/GT2016981-1-400-003.png,2
/High-grade IN/GT2012149-3-400-006.png,1
/High-grade IN/GT2012436-1-400-005.png,1
/Low-grade IN/GTxc2014080-2-400-002.png,2
/Polyp/GTXC2100798-1-400-009.png,4
/Polyp/GT2014792-2-400-001.png,4
/High-grade IN/GTDC2100256-3-400-001.png,1
/Low-grade IN/GTxc2013005-1-400-001.png,2
/Low-grade IN/GTxc2014102-1-400-002.png,2
/High-grade IN/GTDC2013013-3-400-001.png,1
/Polyp/GTxc2013948-1-400-001.png,4
/Adenocarcinoma/GTxc2013496-4-400-005.png,0
/Adenocarcinoma/GTxc2013980-1-400-005.png,0
/High-grade IN/GTxc2012779-4-400-004.png,1
/Polyp/GTXC2110507-1-400-004.png,4
/Low-grade IN/GTxc2012839-4-400-002.png,2
/Adenocarcinoma/GTXC2015349-2-400-007.png,0
/Adenocarcinoma/GT2014665-5-400-003.png,0
/Adenocarcinoma/GTxc2014144-3-400-002.png,0
/Polyp/GTXC2110181-1-400-004.png,4
/Polyp/GTxc2012983-1-400-002.png,4
/Polyp/GT2014751-2-400-001.png,4
/Adenocarcinoma/GT2013118-1-400-002.png,0
/Adenocarcinoma/GTxc2013512-2-400-004.png,0
/Polyp/GTxc2012778-1-400-001.png,4
/Adenocarcinoma/GTXC2015426-1-400-002.png,0
/Polyp/GTxc2110176-1-400-001.png,4
/Low-grade IN/GT2012400-1-400-004.png,2
/Polyp/GTXC2014184-1-400-002.png,4
/Low-grade IN/GTxc2012982-1-400-009.png,2
/High-grade IN/GTXC2110135-3-400-001.png,1
/Normal/GT2012915-1-400-006.png,3
/High-grade IN/GTxc2012996-4-400-002.png,1
/Low-grade IN/GTXC2110125-1-400-002.png,2
/Polyp/GTXC2110491-4-400-004.png,4
/Low-grade IN/GTXC2014192-2-400-009.png,2
/Adenocarcinoma/GTxc2013512-1-400-016.png,0
/Adenocarcinoma/GTxc2013965-1-400-005.png,0
/Adenocarcinoma/GT2012508-3-400-008.png,0
/High-grade IN/GTXC2015413-3-400-003.png,1
/Adenocarcinoma/GTXC2110135-2-400-005.png,0
/Polyp/GTXC2110531-1-400-007.png,4
/Low-grade IN/GTxc2012896-1-400-005.png,2
/Adenocarcinoma/GTxc2013496-1-400-001.png,0
/Low-grade IN/GTxc2012803-1-400-005.png,2
/Low-grade IN/GT2001814-2-400-003.png,2
/Polyp/GTXC2100728-1-400-003.png,4
/Low-grade IN/GT2012195-1-400-004.png,2
/Adenocarcinoma/GTxc2013512-2-400-019.png,0
/Adenocarcinoma/GT2016848-1-400-005.png,0
/Polyp/GT1815603-1-400-001.png,4
/Polyp/GTXC2110570-1-400-002.png,4
/Adenocarcinoma/GTxc2012946-2-400-004.png,0
/Low-grade IN/GT2014646-1-400-004.png,2
/Adenocarcinoma/GT2014667-1-400-004.png,0
/Low-grade IN/GTXC2014194-2-400-005.png,2
/Low-grade IN/GTXC2110125-1-400-001.png,2
/Low-grade IN/GT2012246-1-400-002.png,2
/Polyp/GTXC2015349-1-400-002.png,4
/Polyp/GTXC2110531-1-400-008.png,4
/Serrated adenoma/GTxc2014069-2-400-001.png,5
/Low-grade IN/GTDC2101366-1-400-001.png,2
/Normal/GT2100144-1-400-005.png,3
/High-grade IN/GTXC2015371-1-400-002.png,1
/Polyp/GT2013099-1-400-001.png,4
/Adenocarcinoma/GT2012336-1-400-002.png,0
/Low-grade IN/GTxc2014144-1-400-002.png,2
/Adenocarcinoma/GTXC2015344-2-400-008.png,0
/Polyp/GTXC2014184-1-400-003.png,4
/Polyp/GT2012154-2-400-005.png,4
/Adenocarcinoma/GT2012336-1-400-005.png,0
/Polyp/GTXC2100714-1-400-003.png,4
/Polyp/GTxc2013942-1-400-005.png,4
/Polyp/GTXC2110570-1-400-003.png,4
/Adenocarcinoma/GT2100009-1-400-001.png,0
/High-grade IN/GTxc2012829-2-400-001.png,1
/Low-grade IN/GT2017351-1-400-001.png,2
/Adenocarcinoma/GT2012165-1-400-002.png,0
/Adenocarcinoma/GTxc2013964-2-400-001.png,0
/Polyp/GTXC2110507-1-400-001.png,4
/Adenocarcinoma/GTXC2013386-1-400-010.png,0
/Low-grade IN/GTxc2013495-1-400-004.png,2
/Adenocarcinoma/GTxc2012943-1-400-004.png,0
/Adenocarcinoma/GTxc2012943-1-400-001.png,0
/Low-grade IN/GTxc2013943-1-400-002.png,2
/Adenocarcinoma/GT2014692-1-400-002.png,0
/Adenocarcinoma/GT2016906-1-400-002.png,0
/Low-grade IN/GTXC2015383-4-400-002.png,2
/Adenocarcinoma/GTxc2013512-1-400-011.png,0
/High-grade IN/GT2012149-3-400-008.png,1
/Adenocarcinoma/GTxc2012962-1-400-003.png,0
/Polyp/GTXC2110570-1-400-001.png,4
/Adenocarcinoma/GTxc2014144-3-400-006.png,0
/Low-grade IN/GT2012114-1-400-001.png,2
/Low-grade IN/GTxc2013005-1-400-004.png,2
/Adenocarcinoma/GTxc2013010-2-400-005.png,0
/Adenocarcinoma/GTXC2013391-1-400-011.png,0
/Polyp/GTXC2015335-2-400-001.png,4
/Polyp/GT2012173-1-400-007.png,4
/Polyp/GTXC2100714-1-400-002.png,4
/Low-grade IN/GTxc2013393-1-400-008.png,2
/Low-grade IN/GTXC2012096-2-400-001.png,2
/Adenocarcinoma/GT2012353-1-400-009.png,0
/Adenocarcinoma/GTxc2012902-1-400-006.png,0
/Normal/GT2000000-1-400-001.png,3
/Adenocarcinoma/GTxc2012996-2-400-007.png,0
/Low-grade IN/GT2014780-2-400-001.png,2
/Adenocarcinoma/GT2012468-1-400-004.png,0
/Low-grade IN/GTxc2012982-1-400-002.png,2
/Polyp/GTXC2100763-1-400-005.png,4
/Adenocarcinoma/GTXC2015426-1-400-003.png,0
/Adenocarcinoma/GTxc2013512-1-400-006.png,0
/High-grade IN/GT2012275-4-400-002.png,1
/Normal/GT2100275-1-400-002.png,3
/Adenocarcinoma/GTxc2013450-1-400-005.png,0
/Adenocarcinoma/GTxc2013392-2-400-002.png,0
/Adenocarcinoma/GTxc2013451-1-400-005.png,0
/Adenocarcinoma/GTxc2013010-2-400-004.png,0
/Adenocarcinoma/GTxc2013962-1-400-002.png,0
/Low-grade IN/GTXC2110195-1-400-007.png,2
/Low-grade IN/GT2013112-1-400-001.png,2
/Adenocarcinoma/GTxc2012996-2-400-003.png,0
/Polyp/GTXC2100737-1-400-005.png,4
/High-grade IN/GTXC2110187-1-400-001.png,1
/Adenocarcinoma/GTxc2012996-1-400-008.png,0
/Adenocarcinoma/GT2016848-1-400-002.png,0
/Serrated adenoma/GTXC2014129-2-400-002.png,5
/Polyp/GTXC2110491-4-400-007.png,4
/Polyp/GTxc2014077-1-400-001.png,4
/Low-grade IN/GT2012154-1-400-003.png,2
/Adenocarcinoma/GT2016906-1-400-001.png,0
/Polyp/GTXC2110503-1-400-003.png,4
/Adenocarcinoma/GTXC2012151-2-400-009.png,0
/Adenocarcinoma/GT2014789-2-400-004.png,0
/Adenocarcinoma/GTxc2012943-1-400-003.png,0
/Polyp/GTXC2110507-1-400-003.png,4
/Adenocarcinoma/GTXC2013391-1-400-008.png,0
/Adenocarcinoma/GTxc2013980-1-400-001.png,0
/Polyp/GT2012191-1-400-002.png,4
/Adenocarcinoma/GTxc2013512-2-400-012.png,0
/Polyp/GTxc2014123-2-400-002.png,4
/Adenocarcinoma/GTxc2012946-2-400-003.png,0
/High-grade IN/GTDC2102641-1-400-004.png,1
/Adenocarcinoma/GTxc2013010-1-400-005.png,0
/Polyp/GT2012173-1-400-006.png,4
/High-grade IN/GT2012156-2-400-007.png,1
/Normal/GT2012915-1-400-001.png,3
/Low-grade IN/GTxc2012852-2-400-002.png,2
/Adenocarcinoma/GTXC2015362-9-400-001.png,0
/Adenocarcinoma/GT2013152-2-400-002.png,0
/Low-grade IN/GTXC2014173-1-400-001.png,2
/Low-grade IN/GTxc2012896-1-400-002.png,2
/Polyp/GTXC2100728-1-400-006.png,4
/High-grade IN/GTXC2110128-2-400-003.png,1
/Normal/GT2100256-9-400-001.png,3
/Adenocarcinoma/GTxc2012946-2-400-010.png,0
/Adenocarcinoma/GT2012468-1-400-001.png,0
/Adenocarcinoma/GTxc2013512-1-400-012.png,0
/Serrated adenoma/GTXC2015335-3-400-004.png,5
/Adenocarcinoma/GTXC2015422-1-400-002.png,0
/Low-grade IN/GTXC2100184-1-400-001.png,2
/Adenocarcinoma/GTxc2012481-3-400-004.png,0
/Polyp/GT2014792-4-400-001.png,4
/Adenocarcinoma/GTxc2013489-1-400-007.png,0
/Low-grade IN/GTxc2012946-1-400-001.png,2
/Adenocarcinoma/GTxc2012468-1-400-001.png,0
/Polyp/GTXC2110530-1-400-014.png,4
/Adenocarcinoma/GT2012336-1-400-003.png,0
/Adenocarcinoma/GTxc2110176-3-400-004.png,0
/Adenocarcinoma/GTXC2015401-1-400-003.png,0
/Polyp/GTXC2110503-1-400-005.png,4
/Polyp/GTXC2110507-1-400-005.png,4
/Low-grade IN/GT2012232-3-400-003.png,2
/Low-grade IN/GTxc2013066-2-400-003.png,2
/Low-grade IN/GTxc2014094-1-400-005.png,2
/Polyp/GT2100117-2-400-001.png,4
/Polyp/GTxc2014097-1-400-002.png,4
/Low-grade IN/GTXC2015407-1-400-002.png,2
/Normal/GT2100256-7-400-004.png,3
/Adenocarcinoma/GTxc2012888-1-400-005.png,0
/Normal/GT2100093-4-400-002.png,3
/Adenocarcinoma/GT2013111-1-400-001.png,0
/Serrated adenoma/GTXC2014151-2-400-003.png,5
/Low-grade IN/GTXC2015362-6-400-001.png,2
/Adenocarcinoma/GT2013084-1-400-005.png,0
/High-grade IN/GT2016887-1-400-003.png,1
/Adenocarcinoma/GT2014667-2-400-002.png,0
/Low-grade IN/GTxc2012967-1-400-003.png,2
/Low-grade IN/GTGT2012149-2-400-001.png,2
/Low-grade IN/GTXC2015383-3-400-001.png,2
/Low-grade IN/GTxc2013495-1-400-001.png,2
/Adenocarcinoma/GTxc2013496-1-400-010.png,0
/Polyp/GTXC2110529-3-400-001.png,4
/Polyp/GTXC2110503-1-400-002.png,4
/Adenocarcinoma/GTxc2013965-1-400-001.png,0
/Low-grade IN/GTxc2012952-3-400-001.png,2
/Polyp/GT2016777-1-400-001.png,4
/Adenocarcinoma/GT2016885-3-400-004.png,0
/Low-grade IN/GTXC2014192-2-400-004.png,2
/Normal/GT2100256-7-400-001.png,3
/Adenocarcinoma/GTxc2012468-1-400-003.png,0
/Adenocarcinoma/GTxc2013964-2-400-003.png,0
/Low-grade IN/GTXC2015407-1-400-003.png,2
/Polyp/GT2014792-3-400-003.png,4
/Low-grade IN/GTxc2012921-1-400-004.png,2
/Adenocarcinoma/GT2016841-3-400-005.png,0
/High-grade IN/GTxc2013987-3-400-002.png,1
/Low-grade IN/GTXC2014173-1-400-005.png,2
/High-grade IN/GT2012508-1-400-007.png,1
/Adenocarcinoma/GT2012219-1-400-001.png,0
/Low-grade IN/GT2014093-1-400-001.png,2
/Adenocarcinoma/GTxc2014144-3-400-003.png,0
/Low-grade IN/GTXC2015383-3-400-004.png,2
/Polyp/GTXC2015381-1-400-002.png,4
/Low-grade IN/GTxc2014129-1-400-003.png,2
/Polyp/GTXC2110215-1-400-003.png,4
/Adenocarcinoma/GTxc2013961-1-400-001.png,0
/Adenocarcinoma/GTXC2015422-1-400-005.png,0
/Adenocarcinoma/GTxc2013512-1-400-017.png,0
/Low-grade IN/GTxc2014132-1-400-005.png,2
/Polyp/GT2014650-1-400-001.png,4
/Adenocarcinoma/GTXC2102280-1-400-009.png,0
/Low-grade IN/GT2013112-6-400-001.png,2
/Low-grade IN/GTXC2015425-1-400-001.png,2
/Low-grade IN/GTxc2012508-2-400-004.png,2
/High-grade IN/GTXC2015371-1-400-005.png,1
/Adenocarcinoma/GTxc2013512-2-400-001.png,0
/Low-grade IN/GTXC2015417-1-400-004.png,2
/Low-grade IN/GTxc2012904-1-400-002.png,2
/Low-grade IN/GTXC2015335-6-400-005.png,2
/Adenocarcinoma/GTXC2015354-1-400-003.png,0
/Adenocarcinoma/GT2012324-1-400-003.png,0
/Polyp/GT2016854-1-400-004.png,4
/Polyp/GTxc2013953-3-400-003.png,4
/Low-grade IN/GTxc2013400-1-400-004.png,2
/Polyp/GTXC2100737-1-400-002.png,4
/Adenocarcinoma/GT2014692-1-400-001.png,0
/Normal/GT2100144-1-400-002.png,3
/Low-grade IN/GT2001803-1-400-003.png,2
/Adenocarcinoma/GTxc2012996-2-400-004.png,0
/Low-grade IN/GT2017329-1-400-001.png,2
/Adenocarcinoma/GT2012324-1-400-012.png,0
/Polyp/GT2014097-1-400-001.png,4
/Low-grade IN/GTxc2012986-9-400-004.png,2
/Serrated adenoma/GT2014783-1-400-001.png,5
/Adenocarcinoma/GTxc2013512-2-400-008.png,0
/Adenocarcinoma/GTxc2013392-2-400-001.png,0
/Low-grade IN/GTxc2012986-9-400-001.png,2
/Low-grade IN/GT2001804-2-400-001.png,2
/Polyp/GTXC2110530-1-400-009.png,4
/Low-grade IN/GT2001814-2-400-002.png,2
/Adenocarcinoma/GT2014666-1-400-002.png,0
/Low-grade IN/GT2014736-1-400-002.png,2
/Adenocarcinoma/GT2014744-1-400-001.png,0
/Low-grade IN/GTxc2012967-1-400-002.png,2
/Polyp/GTxc2012970-1-400-002.png,4
/Low-grade IN/GTxc2014165-1-400-004.png,2
/Low-grade IN/GTxc2012915-1-400-004.png,2
/Polyp/GTxc2012796-1-400-003.png,4
/Polyp/GTXC2110529-3-400-004.png,4
/Low-grade IN/GTxc2013400-2-400-001.png,2
/Low-grade IN/GT2014736-1-400-003.png,2
/Adenocarcinoma/GTxc2012902-1-400-003.png,0
/High-grade IN/GT2012436-1-400-002.png,1
/Low-grade IN/GT2018275-1-400-001.png,2
/Adenocarcinoma/GT2013084-1-400-006.png,0
/High-grade IN/GT2012196-2-400-004.png,1
/Adenocarcinoma/GT2100120-3-400-001.png,0
/Adenocarcinoma/GT2014667-1-400-001.png,0
/Polyp/GTxc2013405-2-400-003.png,4
/Low-grade IN/GTxc2014144-1-400-003.png,2
/High-grade IN/GTxc2012785-1-400-002.png,1
/Polyp/GTxc2014153-1-400-001.png,4
/Serrated adenoma/GTDC2102188-2-400-002.png,5
/Adenocarcinoma/GT2012358-2-400-008.png,0
/Polyp/GTXC2015349-1-400-004.png,4
/Adenocarcinoma/GT2016906-2-400-006.png,0
/Low-grade IN/GT2014646-1-400-002.png,2
/Low-grade IN/GT2017282-1-400-001.png,2
/Adenocarcinoma/GT2017148-1-400-003.png,0
/Low-grade IN/GT2013923-1-400-001.png,2
/Normal/GT2012221-2-400-001.png,3
/Low-grade IN/GTxc2012467-1-400-001.png,2
/Polyp/GTxc2012481-2-400-002.png,4
/Polyp/GTXC2110530-1-400-002.png,4
/Low-grade IN/GTxc2014102-1-400-001.png,2
/Polyp/GTXC2110491-4-400-003.png,4
/Adenocarcinoma/GT2016781-1-400-002.png,0
/Polyp/GTXC2100728-1-400-001.png,4
/Adenocarcinoma/GTxc2012943-1-400-008.png,0
/Low-grade IN/GTxc2014094-2-400-005.png,2
/Polyp/GTXC2100728-1-400-005.png,4
/Polyp/GTXC2100728-1-400-002.png,4
/Polyp/GT2013118-2-400-001.png,4
/Polyp/GTXC2110491-3-400-001.png,4
/Polyp/GTXC2015335-7-400-005.png,4
/Adenocarcinoma/GTxc2014144-5-400-003.png,0
/Normal/GT2100256-8-400-004.png,3
/Adenocarcinoma/GTXC2015413-3-400-005.png,0
/Polyp/GTXC2015349-1-400-001.png,4
/Adenocarcinoma/GT2016882-1-400-001.png,0
/Low-grade IN/GT2017994-1-400-002.png,2
/Adenocarcinoma/GTxc2013496-4-400-006.png,0
/Low-grade IN/GTxc2012986-3-400-001.png,2
/Low-grade IN/GTxc2012852-2-400-005.png,2
/High-grade IN/GT2017995-1-400-005.png,1
/Normal/GT2100144-1-400-004.png,3
/Low-grade IN/GTxc2014129-1-400-004.png,2
/High-grade IN/GTXC2015362-9-400-002.png,1
/Low-grade IN/GT2012467-1-400-006.png,2
/Low-grade IN/GTxc2013005-1-400-005.png,2
/Polyp/GTXC2015335-4-400-001.png,4
/Polyp/GTxc2012796-2-400-003.png,4
/Low-grade IN/GT2013128-2-400-002.png,2
/Adenocarcinoma/GTxc2013496-1-400-009.png,0
/Adenocarcinoma/GT2012358-2-400-011.png,0
/Low-grade IN/GT2012246-1-400-001.png,2
/Adenocarcinoma/GT2001849-1-400-010.png,0
/Adenocarcinoma/GTxc2013980-1-400-004.png,0
/Polyp/GT2012154-2-400-006.png,4
/Polyp/GTXC2014139-2-400-003.png,4
/Adenocarcinoma/GT2016893-1-400-008.png,0
/Polyp/GT2012358-1-400-004.png,4
/High-grade IN/GT2016780-1-400-003.png,1
/Low-grade IN/GT2016791-2-400-002.png,2
/Low-grade IN/GT2012275-1-400-001.png,2
/Adenocarcinoma/GTxc2013496-2-400-002.png,0
/Low-grade IN/GTxc2012852-2-400-001.png,2
/Low-grade IN/GT2016981-1-400-001.png,2
/Low-grade IN/GTxc2014106-1-400-006.png,2
/Adenocarcinoma/GTxc2013496-1-400-013.png,0
/Adenocarcinoma/GT2016846-4-400-001.png,0
/Adenocarcinoma/GT2012118-1-400-001.png,0
/Polyp/GTxc2012778-1-400-003.png,4
/Normal/GT2100256-8-400-001.png,3
/High-grade IN/GT2014757-2-400-004.png,1
/Polyp/GT2014792-3-400-001.png,4
/Polyp/GTxc2012983-1-400-001.png,4
/Adenocarcinoma/GTxc2013980-1-400-003.png,0
/Adenocarcinoma/GT2014822-1-400-004.png,0
/Low-grade IN/GT2012156-1-400-006.png,2
/Serrated adenoma/GT2100092-2-400-002.png,5
/Low-grade IN/GTXC2015335-3-400-001.png,2
/Low-grade IN/GTXC2014136-1-400-004.png,2
/Polyp/GTXC2100773-2-400-005.png,4
/Adenocarcinoma/GTxc2012888-1-400-006.png,0
/Polyp/GTXC2110507-1-400-002.png,4
/Adenocarcinoma/GT2012165-1-400-006.png,0
/Serrated adenoma/GTXC2014151-2-400-001.png,5
/Low-grade IN/GT2016860-1-400-001.png,2
/Low-grade IN/GTXC2014194-2-400-003.png,2
/Adenocarcinoma/GTxc2013496-2-400-003.png,0
/Polyp/GTXC2014139-2-400-002.png,4
/Low-grade IN/GTxc2012982-1-400-008.png,2
/Low-grade IN/GTXC2014139-6-400-001.png,2
/Adenocarcinoma/GTxc2012822-1-400-006.png,0
/Serrated adenoma/GTxc2012521-2-400-001.png,5
